"","unique_genes","total_in","total_out","norm_reldif","stresscat"
"544","TRIM32",4,1,0.777777777777778,"dna"
"545","TRRAP",4,1,0.777777777777778,"dna"
"546","TTC5",4,1,0.777777777777778,"dna"
"547","TWIST1",8,2,0.777777777777778,"dna"
"548","UBA7",4,1,0.777777777777778,"dna"
"549","UBE2A",4,1,0.777777777777778,"dna"
"550","UBE2NL",4,1,0.777777777777778,"dna"
"551","UBE2U",4,1,0.777777777777778,"dna"
"552","UHRF1",4,1,0.777777777777778,"dna"
"553","UPF1",4,1,0.777777777777778,"dna"
"554","USP28",4,1,0.777777777777778,"dna"
"555","USP3",4,1,0.777777777777778,"dna"
"556","WAC",4,1,0.777777777777778,"dna"
"557","WDHD1",4,1,0.777777777777778,"dna"
"558","WDR33",4,1,0.777777777777778,"dna"
"559","WDR76",4,1,0.777777777777778,"dna"
"560","WNT1",4,1,0.777777777777778,"dna"
"561","ZBTB1",4,1,0.777777777777778,"dna"
"562","ZC3H12A",4,1,0.777777777777778,"dna"
"563","ZMAT3",4,1,0.777777777777778,"dna"
"564","DGCR8",4,1,0.777777777777778,"dna"
"565","NME1",4,1,0.777777777777778,"dna"
"566","ELL",4,1,0.777777777777778,"dna"
"567","CCNE2",4,1,0.777777777777778,"dna"
"568","CDKN2A",4,1,0.777777777777778,"dna"
"569","COP1",4,1,0.777777777777778,"dna"
"570","CCNA1",4,1,0.777777777777778,"dna"
"571","RPS3",7,2,0.75,"dna"
"572","ABL1",7,2,0.75,"dna"
"573","APBB1",7,2,0.75,"dna"
"574","H2AFX",7,2,0.75,"dna"
"575","MDM4",7,2,0.75,"dna"
"576","MNAT1",7,2,0.75,"dna"
"577","PARP1",7,2,0.75,"dna"
"578","PMAIP1",7,2,0.75,"dna"
"579","PRPF19",7,2,0.75,"dna"
"580","E2F1",6,2,0.714285714285714,"dna"
"581","POLG",6,2,0.714285714285714,"dna"
"582","UNG",6,2,0.714285714285714,"dna"
"583","AC092881.1",6,2,0.714285714285714,"dna"
"584","ACTR2",6,2,0.714285714285714,"dna"
"585","APTX",6,2,0.714285714285714,"dna"
"586","BRIP1",6,2,0.714285714285714,"dna"
"587","BTG2",6,2,0.714285714285714,"dna"
"588","CASP9",6,2,0.714285714285714,"dna"
"589","CD44",6,2,0.714285714285714,"dna"
"590","CNOT6",6,2,0.714285714285714,"dna"
"591","EEF1E1",6,2,0.714285714285714,"dna"
"592","FMN2",6,2,0.714285714285714,"dna"
"593","LIG4",6,2,0.714285714285714,"dna"
"594","MUC1",6,2,0.714285714285714,"dna"
"595","POLM",6,2,0.714285714285714,"dna"
"596","TCEA1",6,2,0.714285714285714,"dna"
"597","TREX1",6,2,0.714285714285714,"dna"
"598","XRCC4",6,2,0.714285714285714,"dna"
"599","XRCC5",6,2,0.714285714285714,"dna"
"600","ADPRHL2",5,2,0.666666666666667,"dna"
"601","ALKBH5",5,2,0.666666666666667,"dna"
"602","AURKA",5,2,0.666666666666667,"dna"
"603","CBX8",5,2,0.666666666666667,"dna"
"604","CDKN2D",5,2,0.666666666666667,"dna"
"605","CEBPG",5,2,0.666666666666667,"dna"
"606","CNOT4",5,2,0.666666666666667,"dna"
"607","FANCC",5,2,0.666666666666667,"dna"
"608","NABP1",5,2,0.666666666666667,"dna"
"609","PLK2",5,2,0.666666666666667,"dna"
"610","PPP5C",5,2,0.666666666666667,"dna"
"611","RGCC",5,2,0.666666666666667,"dna"
"612","ERCC1",11,5,0.62962962962963,"dna"
"613","APAF1",4,2,0.6,"dna"
"614","BCL2L1",4,2,0.6,"dna"
"615","CHRNA4",4,2,0.6,"dna"
"616","DDX39B",4,2,0.6,"dna"
"617","ERCC6L2",4,2,0.6,"dna"
"618","FBXO6",4,2,0.6,"dna"
"619","HIPK2",4,2,0.6,"dna"
"620","HSF1",6,3,0.6,"dna"
"621","MCL1",4,2,0.6,"dna"
"622","NKX3-1",4,2,0.6,"dna"
"623","NOP53",4,2,0.6,"dna"
"624","PLK1",4,2,0.6,"dna"
"625","PRKCD",4,2,0.6,"dna"
"626","SKIL",4,2,0.6,"dna"
"627","UCHL5",4,2,0.6,"dna"
"628","OGG1",9,5,0.565217391304348,"dna"
"629","MDM2",10,6,0.538461538461538,"dna"
"630","ERCC2",8,5,0.523809523809524,"dna"
"631","BAX",7,5,0.473684210526316,"dna"
"632","PSMD10",7,5,0.473684210526316,"dna"
"633","RBX1",7,5,0.473684210526316,"dna"
"634","RPA3",11,8,0.466666666666667,"dna"
"635","CCNB1",6,5,0.411764705882353,"dna"
"636","CNOT7",6,5,0.411764705882353,"dna"
"637","DDX11",6,5,0.411764705882353,"dna"
"638","FUS",6,5,0.411764705882353,"dna"
"639","KLHL15",6,5,0.411764705882353,"dna"
"640","MIF",6,5,0.411764705882353,"dna"
"641","RAD23B",6,5,0.411764705882353,"dna"
"642","RPS27A",6,5,0.411764705882353,"dna"
"643","UBA52",6,5,0.411764705882353,"dna"
"644","UBC",6,5,0.411764705882353,"dna"
"645","XRCC6",6,5,0.411764705882353,"dna"
"646","APEX1",7,6,0.4,"dna"
"647","ATR",9,8,0.384615384615385,"dna"
"648","RPA1",10,9,0.379310344827586,"dna"
"649","CCND1",6,6,0.333333333333333,"dna"
"650","RB1",1,1,0.333333333333333,"dna"
"651","TIMP3",1,1,0.333333333333333,"dna"
"652","AATF",1,1,0.333333333333333,"dna"
"653","ALKBH7",1,1,0.333333333333333,"dna"
"654","ALKBH8",1,1,0.333333333333333,"dna"
"655","ANKRD1",6,6,0.333333333333333,"dna"
"656","APC",1,1,0.333333333333333,"dna"
"657","ASH2L",1,1,0.333333333333333,"dna"
"658","ATF2",1,1,0.333333333333333,"dna"
"659","ATMIN",1,1,0.333333333333333,"dna"
"660","BCL2A1",1,1,0.333333333333333,"dna"
"661","BCL2L10",1,1,0.333333333333333,"dna"
"662","BCL6",1,1,0.333333333333333,"dna"
"663","BRAT1",1,1,0.333333333333333,"dna"
"664","BRD4",1,1,0.333333333333333,"dna"
"665","BRSK1",1,1,0.333333333333333,"dna"
"666","C9orf116",1,1,0.333333333333333,"dna"
"667","CASP14",1,1,0.333333333333333,"dna"
"668","CBX1",1,1,0.333333333333333,"dna"
"669","CBX3",1,1,0.333333333333333,"dna"
"670","CBX5",1,1,0.333333333333333,"dna"
"671","CCDC13",1,1,0.333333333333333,"dna"
"672","CCNK",1,1,0.333333333333333,"dna"
"673","CDIP1",1,1,0.333333333333333,"dna"
"674","CDK3",1,1,0.333333333333333,"dna"
"675","CDKN2AIP",1,1,0.333333333333333,"dna"
"676","CFAP410",1,1,0.333333333333333,"dna"
"677","CHCHD6",1,1,0.333333333333333,"dna"
"678","CLOCK",1,1,0.333333333333333,"dna"
"679","CTC1",1,1,0.333333333333333,"dna"
"680","CTLA4",1,1,0.333333333333333,"dna"
"681","DONSON",1,1,0.333333333333333,"dna"
"682","DOT1L",1,1,0.333333333333333,"dna"
"683","DYRK2",1,1,0.333333333333333,"dna"
"684","EPHA2",1,1,0.333333333333333,"dna"
"685","FBXO45",1,1,0.333333333333333,"dna"
"686","FNIP2",1,1,0.333333333333333,"dna"
"687","FOXN3",1,1,0.333333333333333,"dna"
"688","FOXO4",1,1,0.333333333333333,"dna"
"689","FOXP1",1,1,0.333333333333333,"dna"
"690","GML",5,5,0.333333333333333,"dna"
"691","GNL1",1,1,0.333333333333333,"dna"
"692","HIPK1",1,1,0.333333333333333,"dna"
"693","HPF1",1,1,0.333333333333333,"dna"
"694","IFI16",1,1,0.333333333333333,"dna"
"695","IKBKE",1,1,0.333333333333333,"dna"
"696","IKBKG",1,1,0.333333333333333,"dna"
"697","INTS7",1,1,0.333333333333333,"dna"
"698","IRF3",1,1,0.333333333333333,"dna"
"699","IRF7",1,1,0.333333333333333,"dna"
"700","MACROD1",1,1,0.333333333333333,"dna"
"701","MACROD2",1,1,0.333333333333333,"dna"
"702","MAEL",1,1,0.333333333333333,"dna"
"703","MAP3K20",1,1,0.333333333333333,"dna"
"704","MAPK12",1,1,0.333333333333333,"dna"
"705","MAPK15",1,1,0.333333333333333,"dna"
"706","MASTL",1,1,0.333333333333333,"dna"
"707","MCM10",1,1,0.333333333333333,"dna"
"708","MCM7",1,1,0.333333333333333,"dna"
"709","MCTS1",1,1,0.333333333333333,"dna"
"710","METTL3",1,1,0.333333333333333,"dna"
"711","MIR21",5,5,0.333333333333333,"dna"
"712","MNDA",1,1,0.333333333333333,"dna"
"713","MOAP1",1,1,0.333333333333333,"dna"
"714","MORC2",1,1,0.333333333333333,"dna"
"715","MRPS11",1,1,0.333333333333333,"dna"
"716","MRPS26",1,1,0.333333333333333,"dna"
"717","MRPS35",1,1,0.333333333333333,"dna"
"718","MRPS9",1,1,0.333333333333333,"dna"
"719","NEK1",1,1,0.333333333333333,"dna"
"720","NEK11",1,1,0.333333333333333,"dna"
"721","NFATC2",1,1,0.333333333333333,"dna"
"722","NUAK1",1,1,0.333333333333333,"dna"
"723","NUPR2",1,1,0.333333333333333,"dna"
"724","OARD1",1,1,0.333333333333333,"dna"
"725","PHF1",1,1,0.333333333333333,"dna"
"726","PHLDA3",1,1,0.333333333333333,"dna"
"727","PLK3",5,5,0.333333333333333,"dna"
"728","PSMD14",6,6,0.333333333333333,"dna"
"729","PSME4",5,5,0.333333333333333,"dna"
"730","PTPN11",1,1,0.333333333333333,"dna"
"731","PYCARD",1,1,0.333333333333333,"dna"
"732","RBBP5",1,1,0.333333333333333,"dna"
"733","RBBP6",1,1,0.333333333333333,"dna"
"734","RBM24",1,1,0.333333333333333,"dna"
"735","SESN2",5,5,0.333333333333333,"dna"
"736","SETD7",1,1,0.333333333333333,"dna"
"737","SETX",5,5,0.333333333333333,"dna"
"738","SLFN11",1,1,0.333333333333333,"dna"
"739","SNW1",1,1,0.333333333333333,"dna"
"740","SPATA18",1,1,0.333333333333333,"dna"
"741","SPDYA",1,1,0.333333333333333,"dna"
"742","STK11",1,1,0.333333333333333,"dna"
"743","STXBP4",1,1,0.333333333333333,"dna"
"744","SUSD6",1,1,0.333333333333333,"dna"
"745","SYF2",1,1,0.333333333333333,"dna"
"746","TAF1",1,1,0.333333333333333,"dna"
"747","TANK",1,1,0.333333333333333,"dna"
"748","TAOK2",1,1,0.333333333333333,"dna"
"749","TFDP3",1,1,0.333333333333333,"dna"
"750","TIGAR",5,5,0.333333333333333,"dna"
"751","TIPRL",1,1,0.333333333333333,"dna"
"752","TLK1",1,1,0.333333333333333,"dna"
"753","TLK2",1,1,0.333333333333333,"dna"
"754","TMEM109",1,1,0.333333333333333,"dna"
"755","TNFRSF1A",1,1,0.333333333333333,"dna"
"756","TNFRSF1B",1,1,0.333333333333333,"dna"
"757","TOP2A",1,1,0.333333333333333,"dna"
"758","TOPORS",1,1,0.333333333333333,"dna"
"759","TP63",1,1,0.333333333333333,"dna"
"760","UBA1",1,1,0.333333333333333,"dna"
"761","UBE2E2",1,1,0.333333333333333,"dna"
"762","UFD1",5,5,0.333333333333333,"dna"
"763","USP16",1,1,0.333333333333333,"dna"
"764","VAV3",1,1,0.333333333333333,"dna"
"765","YAP1",1,1,0.333333333333333,"dna"
"766","ZBTB18",1,1,0.333333333333333,"dna"
"767","ZBTB3",1,1,0.333333333333333,"dna"
"768","ZBTB38",1,1,0.333333333333333,"dna"
"769","ZBTB4",1,1,0.333333333333333,"dna"
"770","ZBTB40",1,1,0.333333333333333,"dna"
"771","ZBTB42",1,1,0.333333333333333,"dna"
"772","ZBTB5",1,1,0.333333333333333,"dna"
"773","ZDHHC16",1,1,0.333333333333333,"dna"
"774","ZNF652",1,1,0.333333333333333,"dna"
"775","ZNF771",1,1,0.333333333333333,"dna"
"776","AGO2",1,1,0.333333333333333,"dna"
"777","AGO3",1,1,0.333333333333333,"dna"
"778","AZGP1",1,1,0.333333333333333,"dna"
"779","CPSF3",1,1,0.333333333333333,"dna"
"780","DBR1",1,1,0.333333333333333,"dna"
"781","DCPS",1,1,0.333333333333333,"dna"
"782","DFFB",1,1,0.333333333333333,"dna"
"783","DICER1",1,1,0.333333333333333,"dna"
"784","DIS3",1,1,0.333333333333333,"dna"
"785","DIS3L",1,1,0.333333333333333,"dna"
"786","DIS3L2",1,1,0.333333333333333,"dna"
"787","DNASE1",1,1,0.333333333333333,"dna"
"788","DNASE1L1",1,1,0.333333333333333,"dna"
"789","DNASE1L2",1,1,0.333333333333333,"dna"
"790","DNASE1L3",1,1,0.333333333333333,"dna"
"791","DNASE2",1,1,0.333333333333333,"dna"
"792","DNASE2B",1,1,0.333333333333333,"dna"
"793","DROSHA",1,1,0.333333333333333,"dna"
"794","DXO",1,1,0.333333333333333,"dna"
"795","EDC3",1,1,0.333333333333333,"dna"
"796","ELAC1",1,1,0.333333333333333,"dna"
"797","ELAC2",1,1,0.333333333333333,"dna"
"798","ENDOD1",1,1,0.333333333333333,"dna"
"799","ENDOU",1,1,0.333333333333333,"dna"
"800","ENPP1",1,1,0.333333333333333,"dna"
"801","ENPP2",1,1,0.333333333333333,"dna"
"802","ENPP3",1,1,0.333333333333333,"dna"
"803","ERI1",1,1,0.333333333333333,"dna"
"804","ERI2",1,1,0.333333333333333,"dna"
"805","ERI3",1,1,0.333333333333333,"dna"
"806","EXD3",1,1,0.333333333333333,"dna"
"807","EXOG",1,1,0.333333333333333,"dna"
"808","EXOSC3",1,1,0.333333333333333,"dna"
"809","EXOSC7",1,1,0.333333333333333,"dna"
"810","G3BP1",1,1,0.333333333333333,"dna"
"811","HARBI1",1,1,0.333333333333333,"dna"
"812","HELZ2",1,1,0.333333333333333,"dna"
"813","ISG20",1,1,0.333333333333333,"dna"
"814","ISG20L2",1,1,0.333333333333333,"dna"
"815","KIAA0391",1,1,0.333333333333333,"dna"
"816","LACTB2",1,1,0.333333333333333,"dna"
"817","MRPL44",1,1,0.333333333333333,"dna"
"818","N4BP2",1,1,0.333333333333333,"dna"
"819","NOB1",1,1,0.333333333333333,"dna"
"820","PAN2",1,1,0.333333333333333,"dna"
"821","PAN3",1,1,0.333333333333333,"dna"
"822","PDE12",1,1,0.333333333333333,"dna"
"823","PELO",1,1,0.333333333333333,"dna"
"824","PGAP1",1,1,0.333333333333333,"dna"
"825","PGBD5",1,1,0.333333333333333,"dna"
"826","PIWIL1",1,1,0.333333333333333,"dna"
"827","PIWIL2",1,1,0.333333333333333,"dna"
"828","PLD6",1,1,0.333333333333333,"dna"
"829","PNLDC1",1,1,0.333333333333333,"dna"
"830","PNPT1",1,1,0.333333333333333,"dna"
"831","POP1",1,1,0.333333333333333,"dna"
"832","POP5",1,1,0.333333333333333,"dna"
"833","POP7",1,1,0.333333333333333,"dna"
"834","PPP1R8",1,1,0.333333333333333,"dna"
"835","PXDNL",1,1,0.333333333333333,"dna"
"836","RAG1",1,1,0.333333333333333,"dna"
"837","RCL1",1,1,0.333333333333333,"dna"
"838","REXO1",1,1,0.333333333333333,"dna"
"839","REXO1L1P",1,1,0.333333333333333,"dna"
"840","REXO2",1,1,0.333333333333333,"dna"
"841","REXO5",1,1,0.333333333333333,"dna"
"842","RIDA",1,1,0.333333333333333,"dna"
"843","RMRP",1,1,0.333333333333333,"dna"
"844","RNASE1",1,1,0.333333333333333,"dna"
"845","RNASE11",1,1,0.333333333333333,"dna"
"846","RNASE12",1,1,0.333333333333333,"dna"
"847","RNASE2",1,1,0.333333333333333,"dna"
"848","RNASE3",1,1,0.333333333333333,"dna"
"849","RNASE4",1,1,0.333333333333333,"dna"
"850","RNASE6",1,1,0.333333333333333,"dna"
"851","RNASE7",1,1,0.333333333333333,"dna"
"852","RNASE8",1,1,0.333333333333333,"dna"
"853","RNASE9",1,1,0.333333333333333,"dna"
"854","RNASEH1",1,1,0.333333333333333,"dna"
"855","RNASEK",1,1,0.333333333333333,"dna"
"856","RNASET2",1,1,0.333333333333333,"dna"
"857","RPP14",1,1,0.333333333333333,"dna"
"858","RPP21",1,1,0.333333333333333,"dna"
"859","RPP25",1,1,0.333333333333333,"dna"
"860","RPP30",1,1,0.333333333333333,"dna"
"861","RPP38",1,1,0.333333333333333,"dna"
"862","RPP40",1,1,0.333333333333333,"dna"
"863","RPPH1",1,1,0.333333333333333,"dna"
"864","SLFN13",1,1,0.333333333333333,"dna"
"865","SMG6",1,1,0.333333333333333,"dna"
"866","SND1",1,1,0.333333333333333,"dna"
"867","STK31",1,1,0.333333333333333,"dna"
"868","TATDN1",1,1,0.333333333333333,"dna"
"869","TATDN3",1,1,0.333333333333333,"dna"
"870","TOE1",1,1,0.333333333333333,"dna"
"871","TRIR",1,1,0.333333333333333,"dna"
"872","TSEN15",1,1,0.333333333333333,"dna"
"873","TSEN2",1,1,0.333333333333333,"dna"
"874","TSEN34",1,1,0.333333333333333,"dna"
"875","TSEN54",1,1,0.333333333333333,"dna"
"876","TSN",1,1,0.333333333333333,"dna"
"877","TSNAX",1,1,0.333333333333333,"dna"
"878","USB1",1,1,0.333333333333333,"dna"
"879","XRN1",1,1,0.333333333333333,"dna"
"880","XRN2",1,1,0.333333333333333,"dna"
"881","YBEY",1,1,0.333333333333333,"dna"
"882","ZC3H12B",1,1,0.333333333333333,"dna"
"883","ZC3H12C",1,1,0.333333333333333,"dna"
"884","ZC3H12D",1,1,0.333333333333333,"dna"
"885","AC139530.1",1,1,0.333333333333333,"dna"
"886","ADCY6",1,1,0.333333333333333,"dna"
"887","ADRM1",1,1,0.333333333333333,"dna"
"888","AGO4",1,1,0.333333333333333,"dna"
"889","AK1",1,1,0.333333333333333,"dna"
"890","ALYREF",1,1,0.333333333333333,"dna"
"891","APRT",1,1,0.333333333333333,"dna"
"892","ARL6IP1",1,1,0.333333333333333,"dna"
"893","BCAM",1,1,0.333333333333333,"dna"
"894","BCAP31",1,1,0.333333333333333,"dna"
"895","BOLA2",1,1,0.333333333333333,"dna"
"896","BRF2",1,1,0.333333333333333,"dna"
"897","CANT1",1,1,0.333333333333333,"dna"
"898","CCNO",1,1,0.333333333333333,"dna"
"899","CDA",1,1,0.333333333333333,"dna"
"900","CLP1",1,1,0.333333333333333,"dna"
"901","CMPK2",1,1,0.333333333333333,"dna"
"902","COX17",1,1,0.333333333333333,"dna"
"903","CSTF3",1,1,0.333333333333333,"dna"
"904","DAD1",1,1,0.333333333333333,"dna"
"905","DCTN4",1,1,0.333333333333333,"dna"
"906","DGUOK",1,1,0.333333333333333,"dna"
"907","DUT",1,1,0.333333333333333,"dna"
"908","EDF1",1,1,0.333333333333333,"dna"
"909","ELOA",1,1,0.333333333333333,"dna"
"910","GMPR2",1,1,0.333333333333333,"dna"
"911","GSDME",1,1,0.333333333333333,"dna"
"912","GTF2A2",1,1,0.333333333333333,"dna"
"913","GTF2B",1,1,0.333333333333333,"dna"
"914","GTF2F1",1,1,0.333333333333333,"dna"
"915","GTF3C5",1,1,0.333333333333333,"dna"
"916","GUK1",1,1,0.333333333333333,"dna"
"917","HCLS1",1,1,0.333333333333333,"dna"
"918","ITPA",1,1,0.333333333333333,"dna"
"919","MPC2",1,1,0.333333333333333,"dna"
"920","MRPL40",1,1,0.333333333333333,"dna"
"921","NCBP2",1,1,0.333333333333333,"dna"
"922","NELFB",1,1,0.333333333333333,"dna"
"923","NELFCD",1,1,0.333333333333333,"dna"
"924","NELFE",1,1,0.333333333333333,"dna"
"925","NFX1",1,1,0.333333333333333,"dna"
"926","NME3",1,1,0.333333333333333,"dna"
"927","NME4",1,1,0.333333333333333,"dna"
"928","NPR2",1,1,0.333333333333333,"dna"
"929","NT5C",1,1,0.333333333333333,"dna"
"930","NT5C3A",1,1,0.333333333333333,"dna"
"931","NUDT21",1,1,0.333333333333333,"dna"
"932","NUDT9",1,1,0.333333333333333,"dna"
"933","PDE4B",1,1,0.333333333333333,"dna"
"934","POLA2",1,1,0.333333333333333,"dna"
"935","POLR1C",1,1,0.333333333333333,"dna"
"936","POLR1D",1,1,0.333333333333333,"dna"
"937","POLR3C",1,1,0.333333333333333,"dna"
"938","POLR3GL",1,1,0.333333333333333,"dna"
"939","PRIM1",1,1,0.333333333333333,"dna"
"940","RALA",1,1,0.333333333333333,"dna"
"941","RNMT",1,1,0.333333333333333,"dna"
"942","SAC3D1",1,1,0.333333333333333,"dna"
"943","SF3A3",1,1,0.333333333333333,"dna"
"944","SMAD5",1,1,0.333333333333333,"dna"
"945","SNAPC4",1,1,0.333333333333333,"dna"
"946","SNAPC5",1,1,0.333333333333333,"dna"
"947","STX3",1,1,0.333333333333333,"dna"
"948","SUPT4H1",1,1,0.333333333333333,"dna"
"949","SUPT5H",1,1,0.333333333333333,"dna"
"950","TAF10",1,1,0.333333333333333,"dna"
"951","TAF12",1,1,0.333333333333333,"dna"
"952","TAF13",1,1,0.333333333333333,"dna"
"953","TAF1C",1,1,0.333333333333333,"dna"
"954","TAF6",1,1,0.333333333333333,"dna"
"955","TARBP2",1,1,0.333333333333333,"dna"
"956","TMED2",1,1,0.333333333333333,"dna"
"957","TSG101",1,1,0.333333333333333,"dna"
"958","TYMS",1,1,0.333333333333333,"dna"
"959","UPF3B",1,1,0.333333333333333,"dna"
"960","USP11",1,1,0.333333333333333,"dna"
"961","VPS28",1,1,0.333333333333333,"dna"
"962","VPS37B",1,1,0.333333333333333,"dna"
"963","VPS37D",1,1,0.333333333333333,"dna"
"964","ZNF707",1,1,0.333333333333333,"dna"
"965","ZNRD1",1,1,0.333333333333333,"dna"
"966","ZWINT",1,1,0.333333333333333,"dna"
"967","SSBP1",1,1,0.333333333333333,"dna"
"968","ADGRB1",1,1,0.333333333333333,"dna"
"969","BBC3",1,1,0.333333333333333,"dna"
"970","CCNB2",1,1,0.333333333333333,"dna"
"971","CCNB3",1,1,0.333333333333333,"dna"
"972","CCND2",1,1,0.333333333333333,"dna"
"973","CCND3",1,1,0.333333333333333,"dna"
"974","CD82",1,1,0.333333333333333,"dna"
"975","CDK6",1,1,0.333333333333333,"dna"
"976","EI24",1,1,0.333333333333333,"dna"
"977","PERP",1,1,0.333333333333333,"dna"
"978","RPRM",1,1,0.333333333333333,"dna"
"979","SERPINB5",1,1,0.333333333333333,"dna"
"980","SIAH1",1,1,0.333333333333333,"dna"
"981","TNFRSF10B",1,1,0.333333333333333,"dna"
"982","TP53AIP1",1,1,0.333333333333333,"dna"
"983","TP53I3",1,1,0.333333333333333,"dna"
"984","TSC2",1,1,0.333333333333333,"dna"
"985","ACTB",1,1,0.333333333333333,"dna"
"986","AL096870.1",1,1,0.333333333333333,"dna"
"987","BAP1",1,1,0.333333333333333,"dna"
"988","H2AFB1",1,1,0.333333333333333,"dna"
"989","H2AFJ",1,1,0.333333333333333,"dna"
"990","H2AFV",1,1,0.333333333333333,"dna"
"991","H2AFZ",1,1,0.333333333333333,"dna"
"992","H2BFS",1,1,0.333333333333333,"dna"
"993","HIST1H2AB",1,1,0.333333333333333,"dna"
"994","HIST1H2AC",1,1,0.333333333333333,"dna"
"995","HIST1H2AD",1,1,0.333333333333333,"dna"
"996","HIST1H2AE",1,1,0.333333333333333,"dna"
"997","HIST1H2AJ",1,1,0.333333333333333,"dna"
"998","HIST1H2BA",1,1,0.333333333333333,"dna"
"999","HIST1H2BB",1,1,0.333333333333333,"dna"
"1000","HIST1H2BC",1,1,0.333333333333333,"dna"
"1001","HIST1H2BD",1,1,0.333333333333333,"dna"
"1002","HIST1H2BE",1,1,0.333333333333333,"dna"
"1003","HIST1H2BF",1,1,0.333333333333333,"dna"
"1004","HIST1H2BG",1,1,0.333333333333333,"dna"
"1005","HIST1H2BH",1,1,0.333333333333333,"dna"
"1006","HIST1H2BI",1,1,0.333333333333333,"dna"
"1007","HIST1H2BJ",1,1,0.333333333333333,"dna"
"1008","HIST1H2BK",1,1,0.333333333333333,"dna"
"1009","HIST1H2BL",1,1,0.333333333333333,"dna"
"1010","HIST1H2BM",1,1,0.333333333333333,"dna"
"1011","HIST1H2BN",1,1,0.333333333333333,"dna"
"1012","HIST1H2BO",1,1,0.333333333333333,"dna"
"1013","HIST2H2AA3",1,1,0.333333333333333,"dna"
"1014","HIST2H2AA4",1,1,0.333333333333333,"dna"
"1015","HIST2H2AC",1,1,0.333333333333333,"dna"
"1016","HIST2H2BE",1,1,0.333333333333333,"dna"
"1017","HIST3H2BB",1,1,0.333333333333333,"dna"
"1018","KDM4B",1,1,0.333333333333333,"dna"
"1019","KPNA2",1,1,0.333333333333333,"dna"
"1020","PIAS1",1,1,0.333333333333333,"dna"
"1021","PIAS3",1,1,0.333333333333333,"dna"
"1022","POT1",1,1,0.333333333333333,"dna"
"1023","RNF4",1,1,0.333333333333333,"dna"
"1024","SMARCA5",1,1,0.333333333333333,"dna"
"1025","SUMO2",1,1,0.333333333333333,"dna"
"1026","SUMO3",1,1,0.333333333333333,"dna"
"1027","TERF1",1,1,0.333333333333333,"dna"
"1028","TOP3A",1,1,0.333333333333333,"dna"
"1029","UBE2I",1,1,0.333333333333333,"dna"
"1030","PHF20",1,1,0.333333333333333,"dna"
"1031","GTF2H2B",1,1,0.333333333333333,"dna"
"1032","CDK1",7,7,0.333333333333333,"dna"
"1033","POLR2D",7,7,0.333333333333333,"dna"
"1034","UBB",6,7,0.263157894736842,"dna"
"1035","BCL2",5,6,0.25,"dna"
"1036","COPS5",5,6,0.25,"dna"
"1037","EGFR",5,6,0.25,"dna"
"1038","CDK4",4,5,0.230769230769231,"dna"
"1039","CDKN1A",8,10,0.230769230769231,"dna"
"1040","BACH1",4,5,0.230769230769231,"dna"
"1041","CHAF1A",4,5,0.230769230769231,"dna"
"1042","CHAF1B",4,5,0.230769230769231,"dna"
"1043","MYC",4,5,0.230769230769231,"dna"
"1044","NUDT1",4,5,0.230769230769231,"dna"
"1045","PARK7",4,5,0.230769230769231,"dna"
"1046","SLC30A9",4,5,0.230769230769231,"dna"
"1047","UBE2W",4,5,0.230769230769231,"dna"
"1048","CCNA2",4,5,0.230769230769231,"dna"
"1049","CDKN1B",6,8,0.2,"dna"
"1050","SUMO1",6,8,0.2,"dna"
"1051","PPIE",5,7,0.176470588235294,"dna"
"1052","SIRT1",7,10,0.166666666666667,"dna"
"1053","CASP3",4,6,0.142857142857143,"dna"
"1054","CETN1",4,6,0.142857142857143,"dna"
"1055","CHCHD4",4,6,0.142857142857143,"dna"
"1056","FOXO3",4,6,0.142857142857143,"dna"
"1057","NPM1",4,6,0.142857142857143,"dna"
"1058","UBE2D3",4,6,0.142857142857143,"dna"
"1059","EP300",7,11,0.12,"dna"
"1060","CD74",6,10,0.0909090909090909,"dna"
"1061","CXCL12",4,7,0.0666666666666667,"dna"
"1062","RUVBL2",4,7,0.0666666666666667,"dna"
"1063","VCP",6,11,0.0434782608695652,"dna"
"1064","PCNA",3,6,0,"dna"
"1065","ATXN3",4,8,0,"dna"
"1066","BCL2L2",1,2,0,"dna"
"1067","CBL",1,2,0,"dna"
"1068","CCAR2",4,8,0,"dna"
"1069","CIDEB",1,2,0,"dna"
"1070","CLU",4,8,0,"dna"
"1071","CRIP1",1,2,0,"dna"
"1072","EIF2AK4",1,2,0,"dna"
"1073","IMMP2L",1,2,0,"dna"
"1074","MAP2K6",1,2,0,"dna"
"1075","MAPT",4,8,0,"dna"
"1076","NDRG1",4,8,0,"dna"
"1077","NEDD4",1,2,0,"dna"
"1078","NFATC4",1,2,0,"dna"
"1079","PAK1",1,2,0,"dna"
"1080","PEA15",1,2,0,"dna"
"1081","PSEN1",1,2,0,"dna"
"1082","SIRT4",1,2,0,"dna"
"1083","SUV39H1",1,2,0,"dna"
